i	j	x	r	mach	theta	press	temp
35	11	0.120549	0.81174	1.13285	1.78065	136.809	3913.28
36	11	0.125657	0.802835	1.13349	1.78606	136.703	3912.63
37	11	0.130873	0.793767	1.13421	1.79017	136.582	3911.89
38	11	0.136197	0.78454	1.13501	1.79301	136.448	3911.08
39	11	0.141626	0.775161	1.13589	1.79464	136.3	3910.18
40	11	0.147161	0.765633	1.13684	1.79511	136.141	3909.2
41	11	0.152799	0.755963	1.13787	1.79446	135.969	3908.15
42	11	0.15854	0.746155	1.13896	1.79274	135.785	3907.03
43	11	0.164382	0.736214	1.14013	1.78999	135.591	3905.84
44	11	0.170324	0.726147	1.14136	1.78625	135.386	3904.59
45	11	0.176365	0.715959	1.14265	1.78154	135.171	3903.27
46	11	0.182502	0.705654	1.144	1.7759	134.946	3901.88
47	11	0.188734	0.695238	1.14541	1.76933	134.711	3900.44
48	11	0.19506	0.684715	1.14687	1.76185	134.467	3898.93
49	11	0.201479	0.674092	1.1484	1.75346	134.213	3897.37
50	11	0.207988	0.663373	1.14998	1.74414	133.951	3895.75
51	11	0.214587	0.652563	1.15161	1.73388	133.68	3894.07
52	11	0.221273	0.641668	1.1533	1.72265	133.399	3892.33
53	11	0.228045	0.630691	1.15505	1.71041	133.11	3890.54
54	11	0.234901	0.619638	1.15686	1.69713	132.811	3888.68
55	11	0.241839	0.608514	1.15872	1.68275	132.504	3886.76
56	11	0.248859	0.597323	1.16064	1.6672	132.187	3884.78
57	11	0.255958	0.58607	1.16262	1.65042	131.86	3882.74
58	11	0.263134	0.57476	1.16467	1.63233	131.524	3880.63
59	11	0.270387	0.563397	1.16678	1.61285	131.177	3878.46
60	11	0.277713	0.551986	1.16895	1.59187	130.821	3876.21
61	11	0.285112	0.540531	1.17119	1.56931	130.453	3873.9
62	11	0.292582	0.529037	1.1735	1.54506	130.075	3871.51
63	11	0.30012	0.517508	1.17589	1.519	129.686	3869.04
64	11	0.307726	0.505948	1.17834	1.49104	129.286	3866.5
65	11	0.315397	0.494362	1.18087	1.46103	128.873	3863.88
66	11	0.323132	0.482755	1.18348	1.42886	128.45	3861.17
67	11	0.330928	0.47113	1.18617	1.39441	128.014	3858.38
68	11	0.338783	0.459491	1.18894	1.35753	127.566	3855.51
69	11	0.346696	0.447842	1.19178	1.31809	127.105	3852.54
70	11	0.354664	0.436189	1.19472	1.27595	126.633	3849.49
71	11	0.362685	0.424534	1.19773	1.23096	126.148	3846.35
72	11	0.370757	0.412882	1.20083	1.18296	125.65	3843.12
73	11	0.378877	0.401237	1.20401	1.13178	125.14	3839.8
74	11	0.387043	0.389603	1.20728	1.07726	124.618	3836.39
75	11	0.395223	0.378018	1.20998	1.03691	124.186	3833.56
76	11	0.403336	0.366581	1.21166	1.02388	123.92	3831.81
77	11	0.411424	0.355225	1.21355	1.00491	123.619	3829.83
78	11	0.41948	0.343958	1.21523	0.991891	123.351	3828.07
79	11	0.427584	0.332671	1.21737	0.966791	123.012	3825.83
80	11	0.435673	0.321452	1.21919	0.950586	122.725	3823.92
81	11	0.443832	0.310184	1.22162	0.917797	122.34	3821.37
82	11	0.451963	0.299005	1.22348	0.900508	122.046	3819.42
83	11	0.460156	0.287788	1.22593	0.867414	121.661	3816.85
84	11	0.468364	0.276603	1.22834	0.835015	121.282	3814.32
85	11	0.47657	0.26547	1.23056	0.807585	120.933	3811.99
86	11	0.484828	0.254319	1.23338	0.763401	120.491	3809.02
87	11	0.493062	0.243251	1.23568	0.732674	120.13	3806.59
88	11	0.501313	0.23221	1.23822	0.695335	119.735	3803.92
89	11	0.509596	0.22118	1.24128	0.642373	119.258	3800.7
90	11	0.517841	0.210249	1.24365	0.607494	118.889	3798.2
91	11	0.526092	0.199357	1.24631	0.563719	118.476	3795.39
92	11	0.534356	0.1885	1.2495	0.503535	117.982	3792.02
93	11	0.542587	0.177734	1.25219	0.455299	117.566	3789.17
94	11	0.550792	0.167047	1.25476	0.40923	117.171	3786.46
95	11	0.558991	0.156412	1.25794	0.343115	116.682	3783.1
96	11	0.567163	0.145858	1.26128	0.268697	116.17	3779.56
97	11	0.575273	0.135425	1.26343	0.225025	115.84	3777.28
98	11	0.583357	0.12506	1.26643	0.153529	115.382	3774.1
99	11	0.591397	0.114791	1.26982	0.0644673	114.865	3770.5
100	11	0.59938	0.104639	1.27343	0	114.318	3766.67
101	11	0.607308	0.0946288	1.27787	0	113.644	3761.94
102	11	0.615198	0.0847727	1.28401	0	112.719	3755.41
103	11	0.623047	0.075094	1.29107	0	111.661	3747.89
104	11	0.630839	0.0656215	1.29864	0	110.534	3739.81
105	11	0.638024	0.0570135	1.30649	0	109.372	3731.42
106	11	0.639046	0.0558068	1.31443	0	108.204	3722.91
107	11	0.641147	0.0533607	1.32226	0	107.061	3714.52
108	11	0.644365	0.0496645	1.32971	0	105.981	3706.52
109	11	0.648746	0.044695	1.33647	0	105.008	3699.26
110	11	0.654315	0.0384451	1.34223	0	104.183	3693.06
111	11	0.661108	0.0308862	1.34673	0	103.541	3688.21
112	11	0.669157	0.0219854	1.34979	0	103.106	3684.91
113	11	0.678484	0.0117106	1.35132	0	102.89	3683.27
114	11	0.689127	0	1.35132	0	102.89	3683.27

0	12	0.0146902	1.00013	1.16214	1.05217	131.939	3883.24
1	12	0.0160306	0.997961	1.16111	1.08008	132.11	3884.31
2	12	0.0174792	0.995605	1.16002	1.10944	132.289	3885.42
3	12	0.0190364	0.993067	1.15889	1.14008	132.476	3886.59
4	12	0.0207026	0.990344	1.15772	1.17184	132.668	3887.79
5	12	0.0224779	0.987435	1.15653	1.20456	132.866	3889.02
6	12	0.0243629	0.984338	1.15531	1.23805	133.067	3890.27
7	12	0.0263578	0.981051	1.15408	1.27214	133.27	3891.53
8	12	0.0284632	0.977573	1.15285	1.30666	133.475	3892.8
9	12	0.0306793	0.9739	1.15162	1.34145	133.679	3894.07
10	12	0.0330066	0.970033	1.1504	1.37632	133.881	3895.32
11	12	0.0354457	0.965969	1.14919	1.41113	134.081	3896.55
12	12	0.0379969	0.961705	1.14802	1.44569	134.277	3897.76
13	12	0.0406607	0.957242	1.14687	1.47987	134.467	3898.93
14	12	0.0434376	0.952577	1.14577	1.51351	134.65	3900.06
15	12	0.046328	0.947709	1.14472	1.54648	134.826	3901.14
16	12	0.0493324	0.942637	1.14372	1.57863	134.992	3902.17
17	12	0.0524512	0.93736	1.14278	1.60986	135.148	3903.13
18	12	0.0556848	0.931878	1.14191	1.64005	135.294	3904.02
19	12	0.0590336	0.92619	1.14111	1.6691	135.427	3904.84
20	12	0.0624979	0.920296	1.14039	1.69691	135.547	3905.57
21	12	0.0660779	0.914197	1.13975	1.72342	135.654	3906.23
22	12	0.0697739	0.907892	1.1392	1.74854	135.746	3906.79
23	12	0.0735861	0.901384	1.13874	1.77222	135.823	3907.26
24	12	0.0775145	0.894674	1.13837	1.79443	135.885	3907.64
25	12	0.0815592	0.887762	1.13809	1.81511	135.931	3907.92
26	12	0.08572	0.880651	1.13791	1.83426	135.962	3908.11
27	12	0.0899969	0.873344	1.13783	1.85186	135.976	3908.2
28	12	0.0943896	0.865843	1.13784	1.8679	135.974	3908.18
29	12	0.0988978	0.858152	1.13795	1.88239	135.955	3908.07
30	12	0.103521	0.850273	1.13815	1.89535	135.921	3907.86
31	12	0.108259	0.84221	1.13845	1.9068	135.871	3907.55
32	12	0.11311	0.833968	1.13885	1.91678	135.805	3907.15
33	12	0.118075	0.82555	1.13933	1.92532	135.724	3906.65
34	12	0.123152	0.816961	1.13991	1.93246	135.628	3906.07
35	12	0.128341	0.808205	1.14057	1.93825	135.518	3905.39
36	12	0.13364	0.799288	1.14131	1.94274	135.393	3904.63
37	12	0.139049	0.790214	1.14214	1.94598	135.256	3903.79
38	12	0.144566	0.780987	1.14304	1.94803	135.105	3902.86
39	12	0.15019	0.771614	1.14402	1.94892	134.942	3901.86
40	12	0.15592	0.762099	1.14507	1.94872	134.767	3900.79
41	12	0.161754	0.752447	1.14619	1.94746	134.581	3899.64
42	12	0.167692	0.742663	1.14737	1.94519	134.384	3898.42
43	12	0.173731	0.732753	1.14862	1.94194	134.176	3897.14
44	12	0.179871	0.722722	1.14994	1.93775	133.958	3895.79
45	12	0.186109	0.712575	1.15131	1.93264	133.73	3894.38
46	12	0.192444	0.702316	1.15274	1.92662	133.493	3892.91
47	12	0.198875	0.691951	1.15423	1.91971	133.246	3891.38
48	12	0.2054	0.681486	1.15578	1.91191	132.99	3889.79
49	12	0.212017	0.670924	1.15738	1.9032	132.725	3888.14
50	12	0.218726	0.66027	1.15904	1.89357	132.451	3886.43
51	12	0.225523	0.64953	1.16076	1.883	132.167	3884.66
52	12	0.232408	0.638709	1.16253	1.87146	131.875	3882.84
53	12	0.239379	0.62781	1.16436	1.85889	131.574	3880.95
54	12	0.246434	0.616839	1.16625	1.84525	131.264	3879
55	12	0.253571	0.6058	1.1682	1.83048	130.944	3876.99
56	12	0.260789	0.594698	1.17021	1.8145	130.615	3874.92
57	12	0.268087	0.583538	1.17228	1.79726	130.275	3872.77
58	12	0.275462	0.572323	1.17442	1.77865	129.926	3870.56
59	12	0.282913	0.561058	1.17662	1.7586	129.567	3868.29
60	12	0.290438	0.549747	1.17889	1.73701	129.197	3865.93
61	12	0.298035	0.538396	1.18123	1.71378	128.816	3863.51
62	12	0.305703	0.527008	1.18364	1.6888	128.424	3861.01
63	12	0.31344	0.515587	1.18613	1.66197	128.02	3858.42
64	12	0.321243	0.504137	1.18869	1.63317	127.605	3855.76
65	12	0.329112	0.492664	1.19133	1.60228	127.179	3853.02
66	12	0.337044	0.48117	1.19405	1.56918	126.74	3850.19
67	12	0.345037	0.46966	1.19685	1.53375	126.289	3847.27
68	12	0.353089	0.458138	1.19973	1.49585	125.826	3844.27
69	12	0.361199	0.446608	1.2027	1.45536	125.351	3841.18
70	12	0.369363	0.435074	1.20574	1.41214	124.863	3837.99
71	12	0.37758	0.42354	1.20888	1.36604	124.363	3834.72
72	12	0.385847	0.41201	1.2121	1.31691	123.85	3831.35
73	12	0.394161	0.400487	1.2154	1.2646	123.325	3827.89
74	12	0.402482	0.389023	1.21816	1.22635	122.888	3825.01
75	12	0.410723	0.377724	1.21991	1.21505	122.611	3823.17
76	12	0.418942	0.366501	1.22188	1.19794	122.298	3821.1
77	12	0.427126	0.35537	1.22365	1.18674	122.019	3819.24
78	12	0.435365	0.344211	1.22587	1.16375	121.669	3816.91
79	12	0.443585	0.333125	1.22778	1.14955	121.369	3814.91
80	12	0.451886	0.321981	1.23029	1.11921	120.975	3812.27
81	12	0.460151	0.310934	1.23225	1.10414	120.667	3810.2
82	12	0.468489	0.29984	1.23479	1.07371	120.27	3807.54
83	12	0.476842	0.288778	1.23729	1.04411	119.879	3804.9
84	12	0.485191	0.277772	1.23962	1.01951	119.515	3802.44
85	12	0.493603	0.266737	1.24254	0.978745	119.062	3799.37
86	12	0.501984	0.255794	1.24496	0.95129	118.685	3796.81
87	12	0.510387	0.244873	1.24761	0.917613	118.274	3794.01
88	12	0.518831	0.233953	1.25078	0.869049	117.784	3790.67
89	12	0.527228	0.223146	1.25329	0.83833	117.396	3788.01
90	12	0.535638	0.212371	1.2561	0.799321	116.965	3785.05
91	12	0.544071	0.201621	1.25941	0.744905	116.456	3781.54
92	12	0.552464	0.190972	1.26227	0.702535	116.018	3778.51
93	12	0.56083	0.180405	1.26501	0.662798	115.599	3775.61
94	12	0.569204	0.169877	1.26835	0.604541	115.089	3772.06
95	12	0.577556	0.159427	1.27186	0.539324	114.556	3768.33
96	12	0.585829	0.149121	1.27426	0.504483	114.191	3765.78
97	12	0.594093	0.138867	1.27749	0.444436	113.703	3762.35
98	12	0.602323	0.128701	1.2811	0.369616	113.157	3758.51
99	12	0.610492	0.118654	1.28434	0.301772	112.669	3755.05
100	12	0.618584	0.108737	1.28693	0.249764	112.281	3752.3
101	12	0.626625	0.0989165	1.29025	0.171659	111.784	3748.76
102	12	0.634596	0.0892168	1.29387	0.0769775	111.243	3744.9
103	12	0.64247	0.0796733	1.29762	0	110.685	3740.9
104	12	0.649704	0.0709626	1.30206	0	110.026	3736.15
105	12	0.650797	0.0696593	1.30826	0	109.11	3729.52
106	12	0.652964	0.0671061	1.31528	0	108.08	3722
107	12	0.656239	0.0632977	1.32252	0	107.025	3714.25
108	12	0.660664	0.0582166	1.32951	0	106.011	3706.74
109	12	0.666262	0.0518613	1.33588	0	105.092	3699.89
110	12	0.673072	0.0442091	1.34132	0	104.313	3694.04
111	12	0.681125	0.0352323	1.34556	0	103.708	3689.47
112	12	0.690446	0.0249033	1.34844	0	103.298	3686.37
113	12	0.701078	0.0131642	1.34988	0	103.094	3684.82
114	12	0.713014	0	1.34988	0	103.094	3684.82

0	13	0.017298	1.00019	1.16762	1.23897	131.04	3877.59
1	13	0.0187623	0.99787	1.16655	1.26844	131.214	3878.69
2	13	0.0203365	0.995373	1.16545	1.2992	131.396	3879.83
3	13	0.022021	0.992695	1.16431	1.33108	131.583	3881
4	13	0.0238161	0.989834	1.16314	1.36392	131.775	3882.21
5	13	0.0257224	0.986789	1.16196	1.39755	131.97	3883.43
6	13	0.0277401	0.983557	1.16076	1.43179	132.167	3884.66
7	13	0.0298698	0.980138	1.15956	1.46646	132.366	3885.9
8	13	0.0321119	0.976528	1.15836	1.50141	132.564	3887.14
9	13	0.0344669	0.972727	1.15717	1.53645	132.76	3888.36
10	13	0.0369354	0.968732	1.156	1.57142	132.953	3889.56
11	13	0.0395178	0.964543	1.15486	1.60617	133.141	3890.73
12	13	0.0422147	0.960158	1.15376	1.64053	133.325	3891.87
13	13	0.0450266	0.955574	1.15269	1.67437	133.501	3892.96
14	13	0.047954	0.950792	1.15167	1.70753	133.669	3894.01
15	13	0.0509974	0.94581	1.15071	1.7399	133.829	3895
16	13	0.0541574	0.940627	1.14981	1.77134	133.978	3895.92
17	13	0.0574342	0.935243	1.14898	1.80175	134.117	3896.77
18	13	0.0608285	0.929657	1.14822	1.83103	134.243	3897.55
19	13	0.0643405	0.92387	1.14754	1.85908	134.356	3898.25
20	13	0.0679706	0.917881	1.14693	1.88582	134.456	3898.87
21	13	0.071719	0.91169	1.14642	1.9112	134.542	3899.4
22	13	0.0755859	0.9053	1.14599	1.93514	134.613	3899.84
23	13	0.0795716	0.898711	1.14566	1.95761	134.669	3900.18
24	13	0.0836759	0.891924	1.14541	1.97858	134.709	3900.43
25	13	0.0878989	0.884942	1.14527	1.99801	134.734	3900.58
26	13	0.0922404	0.877767	1.14522	2.0159	134.742	3900.63
27	13	0.0967002	0.870401	1.14526	2.03225	134.735	3900.59
28	13	0.101278	0.862848	1.1454	2.04706	134.712	3900.44
29	13	0.105973	0.855109	1.14564	2.06034	134.672	3900.2
30	13	0.110786	0.84719	1.14597	2.07214	134.617	3899.86
31	13	0.115714	0.839094	1.14639	2.08246	134.547	3899.43
32	13	0.120759	0.830824	1.1469	2.09136	134.462	3898.9
33	13	0.125918	0.822386	1.1475	2.09888	134.362	3898.29
34	13	0.131191	0.813782	1.14819	2.10506	134.248	3897.58
35	13	0.136577	0.805019	1.14896	2.10995	134.12	3896.79
36	13	0.142074	0.7961	1.14981	2.11361	133.979	3895.92
37	13	0.147682	0.78703	1.15074	2.11609	133.825	3894.97
38	13	0.1534	0.777815	1.15174	2.11743	133.658	3893.94
39	13	0.159225	0.768459	1.15282	2.11768	133.48	3892.84
40	13	0.165158	0.758967	1.15396	2.1169	133.291	3891.66
41	13	0.171195	0.749344	1.15517	2.11513	133.09	3890.42
42	13	0.177336	0.739596	1.15644	2.11239	132.88	3889.1
43	13	0.183579	0.729726	1.15778	2.10873	132.659	3887.73
44	13	0.189923	0.719741	1.15918	2.10417	132.428	3886.29
45	13	0.196366	0.709644	1.16064	2.09872	132.187	3884.79
46	13	0.202907	0.699442	1.16215	2.09239	131.938	3883.23
47	13	0.209543	0.689138	1.16373	2.08519	131.679	3881.61
48	13	0.216273	0.678738	1.16536	2.07711	131.411	3879.93
49	13	0.223096	0.668247	1.16704	2.06814	131.134	3878.19
50	13	0.23001	0.657668	1.16878	2.05824	130.848	3876.39
51	13	0.237014	0.647007	1.17058	2.04739	130.553	3874.53
52	13	0.244104	0.636268	1.17244	2.03555	130.249	3872.61
53	13	0.251281	0.625456	1.17436	2.02266	129.935	3870.62
54	13	0.258542	0.614575	1.17634	2.00866	129.613	3868.58
55	13	0.265886	0.603629	1.17838	1.99351	129.28	3866.46
56	13	0.27331	0.592624	1.18048	1.97711	128.938	3864.29
57	13	0.280814	0.581563	1.18264	1.95939	128.586	3862.04
58	13	0.288395	0.57045	1.18488	1.94026	128.223	3859.72
59	13	0.296052	0.559291	1.18718	1.91964	127.85	3857.33
60	13	0.303783	0.548088	1.18955	1.89743	127.466	3854.87
61	13	0.311586	0.536847	1.192	1.87352	127.071	3852.32
62	13	0.31946	0.525571	1.19452	1.84782	126.665	3849.7
63	13	0.327403	0.514264	1.19711	1.8202	126.247	3847
64	13	0.335413	0.502931	1.19979	1.79057	125.817	3844.21
65	13	0.343488	0.491575	1.20254	1.75881	125.375	3841.34
66	13	0.351625	0.480201	1.20538	1.72479	124.922	3838.38
67	13	0.359824	0.468812	1.20829	1.6884	124.456	3835.33
68	13	0.368082	0.457412	1.2113	1.64951	123.977	3832.19
69	13	0.376396	0.446006	1.21438	1.608	123.487	3828.96
70	13	0.384765	0.434597	1.21755	1.56374	122.984	3825.64
71	13	0.393187	0.423188	1.22081	1.51658	122.468	3822.22
72	13	0.401657	0.411785	1.22415	1.46639	121.94	3818.72
73	13	0.410128	0.400448	1.22697	1.43014	121.497	3815.76
74	13	0.418502	0.389292	1.2288	1.42043	121.209	3813.83
75	13	0.426858	0.378208	1.23086	1.40505	120.886	3811.67
76	13	0.435177	0.367219	1.23271	1.39551	120.595	3809.72
77	13	0.443559	0.356193	1.23501	1.37445	120.235	3807.3
78	13	0.451918	0.345246	1.23702	1.36207	119.922	3805.19
79	13	0.460368	0.33423	1.23961	1.33393	119.517	3802.46
80	13	0.468774	0.323322	1.24167	1.32081	119.196	3800.28
81	13	0.477263	0.312355	1.2443	1.29277	118.788	3797.51
82	13	0.485768	0.301421	1.2469	1.26562	118.385	3794.77
83	13	0.494268	0.290546	1.24934	1.24345	118.007	3792.19
84	13	0.50284	0.279631	1.25235	1.20567	117.543	3789.01
85	13	0.511376	0.268817	1.25489	1.18097	117.151	3786.32
86	13	0.519937	0.25802	1.25766	1.15037	116.725	3783.39
87	13	0.52855	0.247215	1.26093	1.10551	116.223	3779.93
88	13	0.537106	0.236534	1.26358	1.07816	115.817	3777.12
89	13	0.545681	0.225881	1.26652	1.04298	115.368	3774
90	13	0.554288	0.215241	1.26996	0.993213	114.844	3770.35
91	13	0.56285	0.204711	1.27297	0.955405	114.388	3767.16
92	13	0.571384	0.194265	1.27587	0.920459	113.947	3764.07
93	13	0.579938	0.183846	1.27937	0.868161	113.418	3760.35
94	13	0.588475	0.173501	1.28304	0.809807	112.866	3756.45
95	13	0.596915	0.163321	1.28567	0.781062	112.47	3753.64
96	13	0.605362	0.153179	1.28909	0.72897	111.957	3749.99
97	13	0.613786	0.143114	1.29291	0.663891	111.386	3745.92
98	13	0.622144	0.133177	1.29639	0.606697	110.868	3742.21
99	13	0.630416	0.123383	1.29928	0.565774	110.438	3739.12
100	13	0.638654	0.113671	1.30289	0.502241	109.903	3735.27
101	13	0.646833	0.104073	1.30681	0.426064	109.325	3731.07
102	13	0.654911	0.0946335	1.31042	0.354956	108.793	3727.21
103	13	0.662315	0.0860138	1.31312	0.305235	108.396	3724.32
104	13	0.663487	0.0846534	1.31615	0.21816	107.953	3721.07
105	13	0.665745	0.0820385	1.31959	0.119387	107.451	3717.38
106	13	0.669104	0.0781584	1.3231	0.0162245	106.939	3713.62
107	13	0.673585	0.0730028	1.32658	0	106.434	3709.88
108	13	0.679227	0.0665565	1.33124	0	105.761	3704.88
109	13	0.686066	0.0588074	1.33629	0	105.034	3699.45
110	13	0.694135	0.0497396	1.34093	0	104.369	3694.46
111	13	0.70346	0.0393345	1.34469	0	103.832	3690.41
112	13	0.714086	0.0275405	1.34729	0	103.462	3687.61
113	13	0.72601	0.0143476	1.34859	0	103.278	3686.21
114	13	0.738992	0	1.34859	0	103.278	3686.21

0	14	0.0201341	1.00025	1.1736	1.44215	130.06	3871.41
1	14	0.0217262	0.997799	1.17252	1.47303	130.236	3872.53
2	14	0.0234301	0.995168	1.17141	1.50504	130.418	3873.67
3	14	0.0252461	0.992356	1.17027	1.53801	130.604	3874.85
4	14	0.0271748	0.989364	1.16912	1.57178	130.794	3876.04
5	14	0.0292165	0.986189	1.16795	1.60617	130.985	3877.25
6	14	0.0313718	0.98283	1.16678	1.641	131.177	3878.46
7	14	0.0336413	0.979284	1.16562	1.67611	131.368	3879.66
8	14	0.0360254	0.975551	1.16446	1.71132	131.557	3880.85
9	14	0.0385248	0.971628	1.16333	1.74648	131.744	3882.01
10	14	0.04114	0.967515	1.16223	1.78141	131.926	3883.15
11	14	0.0438717	0.963209	1.16116	1.81597	132.102	3884.25
12	14	0.0467203	0.958709	1.16013	1.85	132.271	3885.31
13	14	0.0496864	0.954015	1.15915	1.88338	132.433	3886.32
14	14	0.0527707	0.949124	1.15823	1.91596	132.585	3887.27
15	14	0.0559737	0.944037	1.15737	1.94762	132.727	3888.16
16	14	0.0592958	0.938753	1.15657	1.97826	132.859	3888.97
17	14	0.0627376	0.933271	1.15585	2.00778	132.978	3889.72
18	14	0.0662995	0.927592	1.1552	2.03607	133.085	3890.38
19	14	0.0699819	0.921714	1.15464	2.06307	133.178	3890.96
20	14	0.073785	0.91564	1.15416	2.08871	133.257	3891.45
21	14	0.0777091	0.909369	1.15377	2.11292	133.322	3891.85
22	14	0.0817543	0.902903	1.15347	2.13567	133.371	3892.16
23	14	0.0859208	0.896244	1.15327	2.15693	133.406	3892.37
24	14	0.0902085	0.889392	1.15315	2.17666	133.424	3892.49
25	14	0.0946173	0.88235	1.15313	2.19486	133.427	3892.51
26	14	0.099147	0.875122	1.15321	2.21152	133.414	3892.43
27	14	0.103797	0.867708	1.15339	2.22666	133.386	3892.25
28	14	0.108568	0.860113	1.15365	2.24029	133.342	3891.98
29	14	0.113457	0.852339	1.15401	2.25243	133.282	3891.6
30	14	0.118466	0.844391	1.15447	2.26312	133.207	3891.14
31	14	0.123593	0.836272	1.15501	2.2724	133.117	3890.58
32	14	0.128837	0.827986	1.15564	2.28031	133.013	3889.94
33	14	0.134198	0.819537	1.15635	2.28689	132.895	3889.2
34	14	0.139674	0.81093	1.15715	2.2922	132.763	3888.38
35	14	0.145264	0.802169	1.15803	2.29629	132.618	3887.48
36	14	0.150967	0.793259	1.15898	2.29921	132.461	3886.49
37	14	0.156781	0.784205	1.16001	2.30101	132.291	3885.44
38	14	0.162706	0.775011	1.16111	2.30174	132.109	3884.3
39	14	0.16874	0.765682	1.16228	2.30145	131.917	3883.1
40	14	0.174881	0.756223	1.16352	2.30019	131.713	3881.82
41	14	0.181128	0.746639	1.16482	2.29798	131.499	3880.48
42	14	0.187479	0.736935	1.16618	2.29486	131.275	3879.07
43	14	0.193933	0.727115	1.16761	2.29085	131.041	3877.6
44	14	0.200487	0.717185	1.16909	2.28598	130.798	3876.07
45	14	0.207142	0.707149	1.17063	2.28025	130.545	3874.47
46	14	0.213894	0.697011	1.17223	2.27367	130.283	3872.82
47	14	0.220742	0.686777	1.17389	2.26623	130.012	3871.11
48	14	0.227684	0.676451	1.17561	2.25791	129.732	3869.33
49	14	0.23472	0.666038	1.17738	2.2487	129.443	3867.5
50	14	0.241846	0.655542	1.17921	2.23855	129.144	3865.6
51	14	0.249062	0.644967	1.1811	2.22744	128.837	3863.64
52	14	0.256365	0.634319	1.18304	2.2153	128.521	3861.62
53	14	0.263755	0.6236	1.18505	2.2021	128.195	3859.54
54	14	0.271229	0.612817	1.18712	2.18775	127.859	3857.39
55	14	0.278786	0.601972	1.18926	2.1722	127.514	3855.17
56	14	0.286423	0.59107	1.19146	2.15536	127.158	3852.88
57	14	0.29414	0.580115	1.19372	2.13716	126.792	3850.53
58	14	0.301935	0.569112	1.19606	2.1175	126.416	3848.09
59	14	0.309806	0.558064	1.19847	2.09629	126.029	3845.58
60	14	0.317751	0.546975	1.20095	2.07344	125.631	3843
61	14	0.325768	0.53585	1.20351	2.04884	125.221	3840.33
62	14	0.333856	0.524692	1.20614	2.02239	124.8	3837.58
63	14	0.342013	0.513505	1.20885	1.99399	124.367	3834.75
64	14	0.350237	0.502294	1.21164	1.96352	123.922	3831.83
65	14	0.358525	0.491061	1.21451	1.93088	123.466	3828.82
66	14	0.366877	0.479811	1.21747	1.89594	122.997	3825.72
67	14	0.37529	0.468548	1.22051	1.85861	122.515	3822.54
68	14	0.383761	0.457276	1.22364	1.81875	122.022	3819.26
69	14	0.392289	0.445997	1.22685	1.77625	121.515	3815.88
70	14	0.400872	0.434717	1.23015	1.73098	120.997	3812.42
71	14	0.409505	0.423439	1.23354	1.68281	120.466	3808.85
72	14	0.418132	0.412236	1.23641	1.64843	120.017	3805.83
73	14	0.426647	0.401229	1.23833	1.64019	119.718	3803.81
74	14	0.435147	0.390288	1.24046	1.62639	119.384	3801.56
75	14	0.443607	0.379445	1.24241	1.61835	119.081	3799.5
76	14	0.452138	0.368558	1.24479	1.59904	118.711	3796.99
77	14	0.460642	0.357755	1.24689	1.58827	118.386	3794.78
78	14	0.469248	0.346872	1.24957	1.56212	117.972	3791.95
79	14	0.477802	0.336105	1.25173	1.55071	117.637	3789.66
80	14	0.486449	0.325271	1.25445	1.52475	117.218	3786.79
81	14	0.495113	0.31447	1.25715	1.49975	116.803	3783.93
82	14	0.503769	0.30373	1.25969	1.47966	116.412	3781.24
83	14	0.512509	0.292939	1.2628	1.44443	115.937	3777.95
84	14	0.521205	0.282258	1.26546	1.42205	115.53	3775.13
85	14	0.529932	0.27159	1.26834	1.39399	115.091	3772.07
